text,label,veracity_label
BREAKING NEWS: Ten dead in shooting at headquarters of French satirical weekly Charlie Hebdo - French media ,1,1
French authorities are conducting an intense manhunt for the Charlie Hebdo attack suspects ,0,1
"When you feel justified in killing people over cartoons, you have clearly lost your mind. #CharlieHebdo",0,1
". : ""Incidents occurred at National War Memorial, near the Rideau Centre and Parliament Hill."" Live blog: ",1,0
10 dead as shots fired at French satirical weekly #CharlieHebdo. #AFP ,1,1
More gun shots and loud bangs are coming from #MartinPl as heavily armed police stormed café. #SydneySiege #9News ,1,1
Heavy police activity at Sydney cafe shown on livestream just now. Many shots fired. ,1,1
BREAKING: Police says siege at #Sydney cafe is over and hostages have been released. ,0,1
Prophet Mohammed cartoons republished by Danish newspaper in wake of #CharlieHebdo attack ,0,1
Here's a transcript of the Prime Minister's press conference on #SydneySiege #MartinPlaceSiege ,0,1
"#SydneySiege gunman appears to be using ""the wrong flag"" says ",0,1
The soldier shot dead in Wednesday's Ottawa attacks has been named as Cpl. Nathan Cirillo of #HamOnt #ottawashooting ,1,1
Flag in Sydney cafe where hostages are being held 'is not linked with IS' ,1,0
"Thought I was looking at a pix from Birmingham, Alabama in 1963 but nope I was looking at #Ferguson Missouri 2014 smh ",0,1
A French police officer said that the suspected Charlie Hebdo gunmen said they seek to “die as martyrs” ,1,0
Get here quick! We're in line for secret show in Toronto !!! #Prince ,1,2
"Bern's Museum of Fine Arts accepts Gurlitt art collection, but only works that were not stolen by Nazis ",1,1
If there's a Sydney-style attack in the U.S. all these anti-cop protests will end in about two seconds.,0,1
BREAKING: French media reporting two suspects of #CharlieHebdo attack are killed | More at: ,0,1
#illridewithyou Australians rally against Islamophobia #sydneysiege ,0,1
"Charlie Hebdo's Nov 2011 CHARIA HEBDO ""guest-edited"" by Muhammad:""100 lashes of the whip if you don't die laughing."" ",0,1
Why isn't publishing the #CharlieHebdo cartoons ,0,1
In photos: Scenes from Canada's dark day #ottawashooting ,0,1
A message to all religions #CharlieHebdo ,0,1
[Episode] 'War of Hormone' MV &amp; Photo shooting: ,0,1
There are reports of an armed incident at the Trocadero near the Eiffel Tower. #ParisAttacks ,1,0
Germanwings has posted the following updated statement via Twitter: ,0,1
At least 2 injured in new shootout in Eastern Paris / 5 hostages held in Kosher supermarket ,1,0
Met Officers observe 2 minute silence #PoliceTributeToParis outside New Scotland Yard #CharlieHebdo ,0,1
"An argument breaks out in crowd watching #sydneysiege after one man goes on anti-Islamic rant. He's told ""Muslims are welcome here mate!""",0,1
Unfortunately this is where Twitter is at it's best and worst. Please don't tweet about #sydneysiege with police intel or misinformed rants,0,1
"I deleted my suggestion that Paris attacks be blamed on US drones, when it became apparent that even that EXTREME sarcasm was being missed.",0,1
"Paris police: 10 dead, 5 injured at #CharlieHebdo shooting",1,0
Downtown #yxe. This man says he's marching for #Ottawa. #ottawashooting #cbcyxe ,0,1
Charlie Hebdo: Don’t blame this bloodshed on France’s Muslims | Nabila Ramdani ,0,1
Watching Kunstmuseum Bern this week for Gurlitt decision. An article on Gurlitt and Nazi loot from a few months back: ,0,1
"#CharlieHebdo: Angela Merkel says shooting in France is not only attack on French citizens, but on freedoms of press and speech ( )",0,1
"According to Seven, this is a picture of the gunman ",1,1
#Germanwings co-pilot suffered serious depression 6 years ago: German newspaper ,1,0
“They won’t kill freedom.” Europe's newspapers respond to #CharlieHebdo attack ,0,1
Is it true? Prince rumoured to be performing surprise show in Toronto ,1,2
"Another terrific story by , chronicler of the Nazi-Gurlitt art saga. ",1,1
#Ferguson heavily armed police in military gear arriving on armed personnel carriers now ,0,1
#sydneysiege: A series of loud blasts and bursts of ammunition have been heard at the cafe. ,1,1
At 8:00 police will release the name of the officer who shot Michael Brown. #Ferguson,1,0
"Gunman takes several hostages in Sydney cafe, parades Islamic militants' flag in window. Opera House also evacuated. ",1,1
Georgia Rep. Hank Johnson proposed legislation on Thursday aimed at demilitarizing domestic police forces. #Ferguson,0,1
"This is flag currently held in Sydney window, a garden-variety Islamist flag. Therefore, doesn’t tell us anything yet ",1,1
"That's the Sydney I recognise. : This, this is what good people do. #sydneyseige #MartinPlace ",0,1
"Moments ago, in #Ferguson : State senator Maria Chapelle Nadal taken into police custody",0,1
Sydney residents pledge on twitter #illridewithyou on public transport to keep Muslims safe against possible reprisals over #sydneysiege,0,1
"Soldier shot, Parliament locked down after gunfire erupts at war memorial. Developing story: ",1,1
"#MikeBrown, left, is gunned down for WWB (walking while black),but guy on the right can point a gun at cops #Ferguson ",0,1
"Police asking you not tweet abt, retweet, or otherwise report police locations &amp; activity in #Ottawa. Help them do jobs safely. Please.",0,1
Photos from the aftermath of the attack on the Charlie Hebdo newspaper in Paris ,0,1
In the 12 hours everyone has focused on the hostage situation in Sydney 40 more Americans died from gunshots. #gunsense,0,1
Public servants being asked to stay inside their buildings as the active shooter investigation continues in Ottawa. #cbcOTT# OTTnews,0,1
Are you in #Sydney? Have you witnessed the #MartinPlaceSiege? Tweet us NOW at #sydneysiege ,0,1
Good news: The rumours that Michael Essien has contracted the Ebola virus are false. ,1,2
Dear #Ferguson PD After our towns murders we didn't deploy SWAT Respectfully a Sandy Hook Dad and ex-cop. ,0,1
It’s important for all Canadians to be vigilant and report anything they think is suspicious to their local police. #Ottawashooting,0,1
#BREAKING Rick Hughes at CBC Hamilton: The soldier who was shot in Ottawa Wednesday morning is a reservist serving in Hamilton,1,1
JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson ,0,1
What we do and don't know about the aftermath of the Charlie Hebdo shooting ,0,1
"Police are now investigating three shooting incidents in Ottawa at Parliament, shopping mall and War Memorial. ",1,0
Latest from printworks where #CharlieHebdo suspects had taken one hostage. #ParisAttacks ,0,1
WATCH LIVE: The scene outside Parliament Hill where a soldier has been shot ,1,1
Update - Police say 3 gunmen on the loose after 12 people were killed when HQ of satirical publication #CharlieHebdo was attacked in #Paris,1,0
Everyone stand together on a day like this. Stay strong. #Ottawa,0,1
"#SydneySiege ""We are only dealing with one location"" says police chief, responding to rumours of bombs elsewhere ",1,1
"Assuming #MichaelBrown and #DorianJohnson were involved in robbery, when can we expect President Obama's apology to the #Ferguson PD? #tcot",1,0
"A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP ",1,1
French envoy's #CharlieHebdo #Twitter photo goes viral #ParisTerror ,0,1
" : R.I.P. Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack ",1,0
Germany - Will of Munich recluse who left suspected Nazi-looted art to museum called into question: via ,0,1
What we know about the gunmen in the #CharlieHebdo attack: (Pic: Gelbard/AFP/Getty) ,0,1
Soldier gets CPR after being shot at War Memorial in #Ottawa ,1,1
Media obsesses over free speech for #CharlieHebdo while ignoring Israeli targeting journalists ,0,1
This is what it sounds like when fans cry. #Prince #Toronto #PRINCEWATCH #princeTOrumours #masseyhall,1,2
"Right now in #Ferguson, MO following the killing of 17-year-old #MikeBrown ",0,1
3 people freed from cafe in Sydney under siege. Not clear how many hostages remain. #sydneysiege,1,0
Two weeks before #MichaelBrown was killed he accepted Jesus Christ as his savior! #Ferguson,0,1
We have no idea who is responsible for the #ottawashooting so why are instant commentators talking about #ISIS? Please stop politics of fear,0,1
"The sights and sounds from #Ferguson, Missouri are unbelievable: ",0,1
 . : The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending ,0,1
Rumours of Prince coming to #Toronto replaced by rumours of many wet people waiting in a line-up for nothing. At least thats what i heard.,1,2
"#CharlieHebdo : The gunmen's basic message: If you don't stop calling our religion intolerant &amp; violent, we'll murder you",0,1
Paris is on alert after gunmen killed twelve people at the office of satirical magazine Charlie Hebdo ,1,1
Soldier shot at National War Memorial in Ottawa ,1,1
""" : ""You can't jump over a murder &amp; talk to me about some cigars…"" #Ferguson"" #KeepingItRealRadio",1,0
Students at Howard University show solidarity w Michael Brown and protestors in #Ferguson ,0,1
I’m in #Ferguson and the witnesses are telling a chillin story. This young man was truly executed.,0,1
"thinking of the people in Martin Place in Sydney right now, and for the police, etc having to deal with the situation. so terrifying",0,1
#Paris update 3: Multiple mosques attacked in France after #CharlieHebdo. via ,0,1
"""They say we destroying our own neighborhood. We don't own nothing out here."" #Ferguson ",0,1
"Multiple witnesses have told the media in #Ferguson, that Mike Brown had his hands up when he was shot ""multiple"" times by police officer.",0,1
Ottawa Police asking FB and Twitter users to STOP reporting police locations and movements.,0,1
And I feel silly for pointing this out but... In America we don't have executions by gunfire for alleged robberies. #Ferguson #MikeBrown,1,0
Police confirm Sydney siege has ended - ,0,1
Police say the shooter is on roof of building at Metcalfe and Sparks 1 block from Parliament Hill #ottnews #cbcott ,1,0
Key point: Officer Wilson was not aware that #MikeBrown was a robbery suspect. It will be key in establishing his state of mind. #Ferguson,1,0
Charlie Hebdo became well known for publishing the Muhammed cartoons two years ago,0,1
"An #ISIS ""lonewolf"" has taken around 30 people hostage in a Sydney and demanded to talk to the PM, according to Australian media reports.",1,0
Egypt top Muslim institution Al Azhar and the Arab league condemn Paris #CharlieHebdo attack. ,0,1
The best &amp; most moving tributes to #CharlieHebdo: #JeSuisCharlie ,0,1
Is this the day that free speech died a little? cartoonist's poignant response to the #CharlieHebdo attack ,0,1
"NORAD has gone on a high alert posture as a result of the shootings in Ottawa, U.S. military officials say - ",1,0
Is Prince playing a surprise show at Massey Hall tonight? ,1,2
BREAKING: Paris police: Market gunman threatens to kill hostages if police storm terrorist brothers.,1,0
DEVELOPING: Airspace shutdown over Sydney amid chocolate shop hostage situation; Islamic flag shown in shop's window ,1,0
"I'm so tired of society making black people defend themselves, even from under the grave. #Ferguson #MikeBrown",0,1
"Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. ",1,1
Follow this list for journalists &amp; media outlets covering the attack on #CharlieHebdo magazine in Paris: ,0,1
'Charlie Hebdo' editor killed in Paris terror attack built career on defiance ,0,1
"HERE ARE 50 QUESTIONS! about report released today in #Ferguson, please read ”. CHECK THEM OUT!!!",0,1
PM Tony Abbott has just provided an update on #SydneySiege. Here's the transcript: ,0,1
"Media translates""By the way I love you"" 2 Allah Akbar:) #ParisShooting #CharlieHebdo #JeSuisCharlie ",0,1
"Don't tell a heartbroken community how to feel, what to say. Try listening to them instead. #Ferguson",0,1
"Nothing destroyed Breivik's maniacal rhetoric more than Norway's calm, humane handling of his case. A lesson for everyone. #CharlieHebdo",0,1
"Due to shooting at Parliament Hill in #Ottawa earlier, we are currently on lockdown. We will update once further information is available.",0,1
"This image is unreal. Cops in #Ferguson dressed &amp; armed for war, confronting a lone protestor ",0,1
"MORE: Police say shots fired at 3 places: The National War Memorial, on Parliament Hill and near Rideau Centre Mall: ",1,0
