text,label
"In mid-September he was formally appointed as unit adjutant, swiftly followed by a temporary promotion to captain. ",0
"On June 10, McGovern won the California primary and secured the Democratic nomination. ",0
By then contact between the central government and Katanga had broken down and ONUC intelligence reports indicated that the latter was rebuilding its forces. ,0
"Of particular note is the entrance hall, which resembles a Roman atrium with marbled columns and a painted ceiling copied from Robert Wood's ""Ruins of Palmyra"". ",0
"A declared Jewish immigration to Palestine under the Ottoman rule (and later under British mandate), combined with the economic changes in the land, which in turn contributed to a large Arab immigration, increased tensions between the Jewish population and the Arab population in the region. ",1
"Because it seldom appears in high concentration, germanium was discovered comparatively late in the history of chemistry. ",0
"They are yellowish, and contain granular contents. ",0
"""New Republic"" editor Michael Kinsley argued that critics should not simply dismiss State Department justifications for contra attacks on ""soft targets"": ""The State Department has defended bloody contra attacks on government-sponsored farm cooperatives, saying that these civilian facilities have military aspects. ",1
"Examples can be seen in ""Joy in the Morning"", Chapter 29: ""There was a sound in the background like a distant sheep coughing gently on a mountainside. ",0
"After reading an NOI book with 34 riddles, known as the ""Lost-Found Lessons"", John 37X concluded that numbers represented specific concepts, such as knowledge or wisdom. ",0
"George Soros, Joseph E. Stiglitz (another Nobel prize, formerly of the World Bank, author of Globalization and Its Discontents) and David Korten have made strong arguments for drastically improving transparency, for debt relief, land reform, and restructuring corporate accountability systems. ",1
These β interactions are mediated mainly by salt bridges and hydrophobic interactions between conserved alpha helices whose disruption by mutation damages the proteasome's ability to assemble. ,0
"They may have provided support for the vertebrae, or perhaps prevented the blood vessels from being crushed if the animal's heavy tail pressed against the ground. ",0
"The fund also covered the construction of a memorial to the RND near Beaucourt-sur-l'Ancre in France, which takes the form of a truncated stone obelisk. ",0
"Sergio Panunzio, a major theoretician of fascism in the 1920s, had a syndicalist background, but his influence waned as the movement shed all connection to the working-class consciousness of syndicalism. ",1
"An issue of ""Scientific American"" featured criticism of his book, and Lomborg rebutted the criticism on his website, quoting the Scientific American article at length. ",1
"Many of the cannons and other weapons from the ""Mary Rose"" have provided invaluable physical evidence about 16th-century weapon technology. ",0
Beyond Charon there are four much smaller circumbinary moons. ,0
"Soviet propaganda continues to resonate into the 21st century, claiming the United States was the aggressor during the Cold War. ",1
"On the other hand, it has arguably added focus and rigor, allowing for more meaningful debate and a reduction in philosophers talking past each other. ",1
Smuggling fuel through the tunnels has been essential for keeping running Gaza's only power plant. ,1
"debuted atop the ARIA Singles Chart on November 14, 2004 and stayed there for two weeks. ",0
"Most of the chiefs respected Atangana as their spokesman and leader, and the Beti at large deferred to him prestige and power. ",0
"Fairywrens exhibit one of the highest incidences of extra-pair mating, and many broods are brought up a by male who is not the natural father. ",0
"Leaks in the roof caused difficulties for researchers, and the shifting of clay soil beneath caused cracks in the buildings which were expensive to repair. ",0
"Some believe he is representative in the history of classic American liberalism, although his other beliefs, such as a society based on color blindness have made a popular figure in modern American conservatism. ",1
"Clark reveals himself to the world as Superman, bringing Kata-Zor's son, Ty-Zor, and three other Kryptonians to Earth. ",0
"Riggs reclaimed the first position from Kahne on the 13th lap; after starting from 41st, Jeff Gordon moved up to 22nd position by lap 15. ",0
This is the worst tasting vegetable other than Brussels sprouts and Spinach. ,1
"Monster is a 2003 film about the true story of female serial killer Aileen Wuornos, a former prostitute who was executed in 2002 for killing seven men in the late 1980s and early 1990s. ",1
"Many early commentators and scholars of Dante have thought that the poet stigmatized Celestine V in the enigmatical verse ""Colui che fece per viltade il gran rifiuto"" (""He who made by his cowardice the grand refusal""), (""Inferno"", III, 59). ",1
"Turning southeast, SR 78 continues into the city of San Marcos near California State University San Marcos and enters Escondido, where it has an interchange with I-15. ",0
That would be endangered if it constantly came with rulings which states have no interest of taking into consideration (which would have been the case in the event of a ruling in favour of FRY). ,1
Richard died at the Battle of Bosworth in 1485 and the building was never completed. ,0
"Perhaps because the 1761 coronation of George III had been beset by ""numerous mistakes and stupidities"", the next time around, spectacle overshadowed the religious aspect of the service. ",0
